x,y,gene
17836,58685,ARHGEF12
17836,58933,ARHGEF12
17846,59983,ARHGEF12
17880,58596,ARHGEF12
17885,58702,ARHGEF12
17888,58609,ARHGEF12
17889,58608,ARHGEF12
17939,58654,ARHGEF12
17955,59410,ARHGEF12
17966,59168,ARHGEF12
17974,58361,ARHGEF12
18030,59717,ARHGEF12
18042,60275,ARHGEF12
18045,59918,ARHGEF12
18053,60598,ARHGEF12
18094,60757,ARHGEF12
18098,59995,ARHGEF12
18140,59992,ARHGEF12
18140,59992,ARHGEF12
18142,60003,ARHGEF12
18144,59856,ARHGEF12
18144,59856,ARHGEF12
18147,60505,ARHGEF12
18151,60541,ARHGEF12
18161,58828,ARHGEF12
18161,58828,ARHGEF12
18164,58547,ARHGEF12
18211,59989,ARHGEF12
18211,59989,ARHGEF12
18211,59989,ARHGEF12
18220,58881,ARHGEF12
18225,60764,ARHGEF12
18225,60764,ARHGEF12
18226,60124,ARHGEF12
18232,58881,ARHGEF12
18232,58881,ARHGEF12
18237,60537,ARHGEF12
18238,60561,ARHGEF12
18263,60294,ARHGEF12
18289,59861,ARHGEF12
18296,60692,ARHGEF12
18307,59199,ARHGEF12
18307,59199,ARHGEF12
18340,58642,ARHGEF12
18349,60230,ARHGEF12
18354,60749,ARHGEF12
18357,60469,ARHGEF12
18359,60455,ARHGEF12
18359,60455,ARHGEF12
18363,59922,ARHGEF12
18370,59662,ARHGEF12
18394,58546,ARHGEF12
18394,58546,ARHGEF12
18394,58546,ARHGEF12
18444,58960,ARHGEF12
18451,59228,ARHGEF12
18451,59228,ARHGEF12
18454,59502,ARHGEF12
18463,59552,ARHGEF12
18470,59013,ARHGEF12
18472,60103,ARHGEF12
18473,60445,ARHGEF12
18510,58395,ARHGEF12
18536,59339,ARHGEF12
18544,60420,ARHGEF12
18554,58577,ARHGEF12
18554,60506,ARHGEF12
18579,59514,ARHGEF12
18581,60647,ARHGEF12
18581,60647,ARHGEF12
18581,60647,ARHGEF12
18595,60655,ARHGEF12
18595,60655,ARHGEF12
18596,60563,ARHGEF12
18597,59764,ARHGEF12
18601,59453,ARHGEF12
18601,59453,ARHGEF12
18604,60181,ARHGEF12
18612,60049,ARHGEF12
18612,60049,ARHGEF12
18612,60049,ARHGEF12
18612,59758,ARHGEF12
18612,59758,ARHGEF12
18632,59752,ARHGEF12
18632,59752,ARHGEF12
18632,59752,ARHGEF12
18632,59752,ARHGEF12
18688,59964,ARHGEF12
18689,60519,ARHGEF12
18693,60671,ARHGEF12
18716,59225,ARHGEF12
18716,59225,ARHGEF12
18718,60536,ARHGEF12
18725,58401,ARHGEF12
18726,60759,ARHGEF12
18733,58729,ARHGEF12
18734,58730,ARHGEF12
18734,58730,ARHGEF12
18734,58730,ARHGEF12
18734,58730,ARHGEF12
18745,59889,ARHGEF12
18773,58990,ARHGEF12
18778,58413,ARHGEF12
18778,58413,ARHGEF12
18778,58413,ARHGEF12
18778,58413,ARHGEF12
18778,58413,ARHGEF12
18778,58413,ARHGEF12
18784,59859,ARHGEF12
18784,59859,ARHGEF12
18785,60741,ARHGEF12
18823,59748,ARHGEF12
18836,59145,ARHGEF12
18836,59145,ARHGEF12
18894,59006,ARHGEF12
18029,60665,ARHGEF15
16728,58375,ARHGEF17
16744,59364,ARHGEF17
16744,59364,ARHGEF17
16770,59445,ARHGEF17
16793,58736,ARHGEF17
16795,59985,ARHGEF17
16795,59985,ARHGEF17
16795,59985,ARHGEF17
16795,59985,ARHGEF17
16921,60414,ARHGEF17
16936,60317,ARHGEF17
16989,60151,ARHGEF17
16989,60151,ARHGEF17
16989,60151,ARHGEF17
17084,59445,ARHGEF17
17105,59384,ARHGEF17
17107,60200,ARHGEF17
17216,59919,ARHGEF17
17259,58441,ARHGEF17
17300,59186,ARHGEF17
17355,59142,ARHGEF17
17384,60280,ARHGEF17
17480,58479,ARHGEF17
17554,60048,ARHGEF17
17608,60470,ARHGEF17
17611,60470,ARHGEF17
17611,60470,ARHGEF17
17611,60470,ARHGEF17
17636,60702,ARHGEF17
17637,59454,ARHGEF17
17650,60814,ARHGEF17
17653,58344,ARHGEF17
17653,58344,ARHGEF17
17653,58344,ARHGEF17
17695,60737,ARHGEF17
17825,58772,ARHGEF17
17931,59482,ARHGEF17
17931,59482,ARHGEF17
17931,59482,ARHGEF17
17940,59224,ARHGEF17
17983,59963,ARHGEF17
18002,59603,ARHGEF17
18038,58455,ARHGEF17
18038,60211,ARHGEF17
18105,58409,ARHGEF17
18134,60372,ARHGEF17
18158,60026,ARHGEF17
18168,59135,ARHGEF17
18171,60461,ARHGEF17
18197,60402,ARHGEF17
18217,59971,ARHGEF17
18221,58874,ARHGEF17
18247,60499,ARHGEF17
18270,60422,ARHGEF17
18275,59663,ARHGEF17
18326,59836,ARHGEF17
18331,60562,ARHGEF17
18338,59033,ARHGEF17
18348,58879,ARHGEF17
18366,60359,ARHGEF17
18423,60742,ARHGEF17
18470,60133,ARHGEF17
18470,60133,ARHGEF17
18475,58762,ARHGEF17
18514,59104,ARHGEF17
18542,60389,ARHGEF17
18542,59733,ARHGEF17
18542,59733,ARHGEF17
18542,59733,ARHGEF17
18613,59070,ARHGEF17
18616,59277,ARHGEF17
18725,60467,ARHGEF17
18733,59458,ARHGEF17
18775,58966,ARHGEF17
18839,60521,ARHGEF17
18841,60407,ARHGEF17
17128,59243,ARHGEF19
16719,59647,ARHGEF2
16786,58800,ARHGEF2
16798,60308,ARHGEF2
16881,58587,ARHGEF2
16905,60303,ARHGEF2
16959,60428,ARHGEF2
17003,59501,ARHGEF2
17018,60012,ARHGEF2
17042,60469,ARHGEF2
17042,60469,ARHGEF2
17095,59644,ARHGEF2
17131,60529,ARHGEF2
17144,60650,ARHGEF2
17192,58470,ARHGEF2
17209,60082,ARHGEF2
17217,59392,ARHGEF2
17220,60634,ARHGEF2
17274,58792,ARHGEF2
17350,60802,ARHGEF2
17358,60207,ARHGEF2
17360,59801,ARHGEF2
17360,59801,ARHGEF2
17412,60215,ARHGEF2
17424,59349,ARHGEF2
17466,59777,ARHGEF2
17508,59925,ARHGEF2
17541,60353,ARHGEF2
17571,59319,ARHGEF2
17582,60602,ARHGEF2
17627,60235,ARHGEF2
17631,60706,ARHGEF2
17651,60117,ARHGEF2
17682,59657,ARHGEF2
17708,60710,ARHGEF2
17713,58327,ARHGEF2
17744,58864,ARHGEF2
17770,59666,ARHGEF2
17774,60028,ARHGEF2
17795,59271,ARHGEF2
17802,59726,ARHGEF2
17934,60483,ARHGEF2
17934,60483,ARHGEF2
17940,59566,ARHGEF2
17940,59566,ARHGEF2
17940,59566,ARHGEF2
18005,59211,ARHGEF2
18005,59211,ARHGEF2
18132,60371,ARHGEF2
18132,60371,ARHGEF2
18132,60371,ARHGEF2
18175,59090,ARHGEF2
18191,58341,ARHGEF2
18273,58770,ARHGEF2
18312,60435,ARHGEF2
18354,59870,ARHGEF2
18358,58432,ARHGEF2
18372,60108,ARHGEF2
18372,60108,ARHGEF2
18372,60108,ARHGEF2
18372,60108,ARHGEF2
18372,60108,ARHGEF2
18415,60689,ARHGEF2
18542,59936,ARHGEF2
18575,58634,ARHGEF2
18592,58508,ARHGEF2
18681,59948,ARHGEF2
18681,59948,ARHGEF2
18690,60208,ARHGEF2
18698,59738,ARHGEF2
18822,59064,ARHGEF2
18831,59749,ARHGEF2
18839,58404,ARHGEF2
18849,59006,ARHGEF2
18872,59568,ARHGEF2
16696,59747,ARHGEF25
16696,59747,ARHGEF25
16819,60522,ARHGEF25
16846,59354,ARHGEF25
16888,60403,ARHGEF25
16906,60588,ARHGEF25
16940,60075,ARHGEF25
16940,60075,ARHGEF25
16940,60075,ARHGEF25
16940,60075,ARHGEF25
17042,59997,ARHGEF25
17142,58552,ARHGEF25
17157,58642,ARHGEF25
17196,60142,ARHGEF25
17224,59917,ARHGEF25
17468,60238,ARHGEF25
17484,59574,ARHGEF25
17700,60357,ARHGEF25
17709,59498,ARHGEF25
17749,59359,ARHGEF25
17786,58808,ARHGEF25
17818,59474,ARHGEF25
17879,59828,ARHGEF25
17962,60451,ARHGEF25
18132,59522,ARHGEF25
18364,60346,ARHGEF25
18422,59408,ARHGEF25
18441,60349,ARHGEF25
18665,60082,ARHGEF25
18698,60491,ARHGEF25
18711,58373,ARHGEF25
16699,60544,ARHGEF26
16728,58465,ARHGEF26
16728,58465,ARHGEF26
16728,58465,ARHGEF26
16728,58465,ARHGEF26
16729,58465,ARHGEF26
16729,59631,ARHGEF26
16730,59633,ARHGEF26
16785,58815,ARHGEF26
17019,60309,ARHGEF26
17037,60379,ARHGEF26
17113,59702,ARHGEF26
17198,60449,ARHGEF26
17222,60380,ARHGEF26
17344,59428,ARHGEF26
17365,59082,ARHGEF26
17588,59227,ARHGEF26
17588,59227,ARHGEF26
17766,58475,ARHGEF26
17907,60729,ARHGEF26
17907,60729,ARHGEF26
17910,59966,ARHGEF26
18124,60456,ARHGEF26
18226,59177,ARHGEF26
18348,59019,ARHGEF26
18415,60116,ARHGEF26
18546,60038,ARHGEF26
18718,60555,ARHGEF26
18774,59616,ARHGEF26
18819,60828,ARHGEF26
18862,60076,ARHGEF26
18874,59742,ARHGEF26
18874,59742,ARHGEF26
18874,59742,ARHGEF26
16936,58635,ARHGEF28
17184,58604,ARHGEF28
17184,58604,ARHGEF28
17258,59782,ARHGEF28
17306,60002,ARHGEF28
17391,58535,ARHGEF28
17656,59166,ARHGEF28
17656,59166,ARHGEF28
18205,60521,ARHGEF28
16680,58593,ARHGEF3
16681,59483,ARHGEF3
16688,58512,ARHGEF3
16717,58525,ARHGEF3
16807,58373,ARHGEF3
16840,59583,ARHGEF3
16840,59583,ARHGEF3
16840,59583,ARHGEF3
16841,58374,ARHGEF3
16841,58920,ARHGEF3
16856,59896,ARHGEF3
16884,59150,ARHGEF3
16897,58825,ARHGEF3
16897,58825,ARHGEF3
16918,59395,ARHGEF3
16923,59447,ARHGEF3
16923,59447,ARHGEF3
16923,59447,ARHGEF3
16932,58364,ARHGEF3
16990,58986,ARHGEF3
16995,58713,ARHGEF3
17005,58919,ARHGEF3
17033,59983,ARHGEF3
17051,59326,ARHGEF3
17054,60051,ARHGEF3
17080,60185,ARHGEF3
17088,60326,ARHGEF3
17088,60326,ARHGEF3
17091,59039,ARHGEF3
17119,59584,ARHGEF3
17119,59584,ARHGEF3
17212,60370,ARHGEF3
17215,59211,ARHGEF3
17218,58890,ARHGEF3
17222,60108,ARHGEF3
17229,59407,ARHGEF3
17245,58412,ARHGEF3
17246,59792,ARHGEF3
17254,58681,ARHGEF3
17276,58978,ARHGEF3
17322,58383,ARHGEF3
17332,58730,ARHGEF3
17374,59201,ARHGEF3
17374,59201,ARHGEF3
17419,60510,ARHGEF3
17426,59825,ARHGEF3
17443,60094,ARHGEF3
17451,59709,ARHGEF3
17453,60223,ARHGEF3
17454,60224,ARHGEF3
17456,59213,ARHGEF3
17469,60755,ARHGEF3
17529,59495,ARHGEF3
17555,59529,ARHGEF3
17591,59438,ARHGEF3
17664,59643,ARHGEF3
17680,59607,ARHGEF3
17707,59130,ARHGEF3
17707,59130,ARHGEF3
17709,59142,ARHGEF3
17726,59758,ARHGEF3
17740,60663,ARHGEF3
17758,60781,ARHGEF3
17758,60781,ARHGEF3
17767,60761,ARHGEF3
17767,60761,ARHGEF3
17767,60761,ARHGEF3
17767,60761,ARHGEF3
17770,60829,ARHGEF3
17796,60443,ARHGEF3
17808,60103,ARHGEF3
17840,60321,ARHGEF3
17853,59139,ARHGEF3
17860,60818,ARHGEF3
17860,60818,ARHGEF3
17869,59433,ARHGEF3
17883,59540,ARHGEF3
17918,60366,ARHGEF3
17933,59819,ARHGEF3
17938,59125,ARHGEF3
17938,59125,ARHGEF3
17938,59125,ARHGEF3
17940,58890,ARHGEF3
17951,59615,ARHGEF3
17951,59615,ARHGEF3
18025,58929,ARHGEF3
18025,58929,ARHGEF3
18033,60419,ARHGEF3
18104,60554,ARHGEF3
18111,60374,ARHGEF3
18150,59328,ARHGEF3
18188,60715,ARHGEF3
18188,60715,ARHGEF3
18289,60039,ARHGEF3
18290,60043,ARHGEF3
18319,60231,ARHGEF3
18319,60231,ARHGEF3
18421,60200,ARHGEF3
18437,60219,ARHGEF3
18441,60399,ARHGEF3
18450,59091,ARHGEF3
18462,59998,ARHGEF3
18488,60115,ARHGEF3
18500,58777,ARHGEF3
18534,60572,ARHGEF3
18539,60194,ARHGEF3
18583,58399,ARHGEF3
18600,59029,ARHGEF3
18600,59029,ARHGEF3
18605,60613,ARHGEF3
18605,60613,ARHGEF3
18609,60215,ARHGEF3
18609,60215,ARHGEF3
18609,60215,ARHGEF3
18617,59699,ARHGEF3
18684,59887,ARHGEF3
18715,59401,ARHGEF3
18716,60497,ARHGEF3
18751,60385,ARHGEF3
18751,60385,ARHGEF3
18751,60385,ARHGEF3
18755,60691,ARHGEF3
18756,60691,ARHGEF3
18757,58341,ARHGEF3
18758,59464,ARHGEF3
18758,59846,ARHGEF3
18810,59299,ARHGEF3
18816,58829,ARHGEF3
18816,58829,ARHGEF3
18816,58829,ARHGEF3
18816,58829,ARHGEF3
18842,59647,ARHGEF3
18871,60054,ARHGEF3
18875,58988,ARHGEF3
18882,59668,ARHGEF3
18882,60268,ARHGEF3
16737,59098,ARHGEF33
16826,58971,ARHGEF33
16831,58675,ARHGEF33
16837,60409,ARHGEF33
16953,60273,ARHGEF33
16953,60273,ARHGEF33
16955,58534,ARHGEF33
16978,59261,ARHGEF33
17232,59344,ARHGEF33
17285,60523,ARHGEF33
17312,58844,ARHGEF33
17312,58844,ARHGEF33
17436,58835,ARHGEF33
17513,59329,ARHGEF33
17719,59305,ARHGEF33
17719,59305,ARHGEF33
17740,59256,ARHGEF33
17740,59256,ARHGEF33
17768,58428,ARHGEF33
17905,59060,ARHGEF33
17998,60331,ARHGEF33
18075,58386,ARHGEF33
18121,58578,ARHGEF33
18178,60084,ARHGEF33
18231,58873,ARHGEF33
18246,59458,ARHGEF33
18411,60664,ARHGEF33
18421,60437,ARHGEF33
18539,58410,ARHGEF33
18581,59927,ARHGEF33
18646,60097,ARHGEF33
18679,59509,ARHGEF33
18797,58362,ARHGEF33
18797,58362,ARHGEF33
18797,58362,ARHGEF33
18797,58362,ARHGEF33
16672,60373,ARHGEF37
16698,60033,ARHGEF37
16879,59909,ARHGEF37
17359,59277,ARHGEF37
17772,58431,ARHGEF37
17895,59906,ARHGEF37
17916,59182,ARHGEF37
18242,60128,ARHGEF37
18367,59745,ARHGEF37
18454,59552,ARHGEF37
18454,59552,ARHGEF37
16698,58849,ARHGEF40
16783,59492,ARHGEF40
16800,60194,ARHGEF40
16880,59426,ARHGEF40
17001,60462,ARHGEF40
17019,59397,ARHGEF40
17215,58701,ARHGEF40
17236,58912,ARHGEF40
17262,60412,ARHGEF40
17299,60418,ARHGEF40
17299,60418,ARHGEF40
17326,60695,ARHGEF40
17451,59021,ARHGEF40
17488,60353,ARHGEF40
17551,58767,ARHGEF40
17568,60067,ARHGEF40
17568,60067,ARHGEF40
17568,60067,ARHGEF40
17568,60067,ARHGEF40
17698,59604,ARHGEF40
17741,59110,ARHGEF40
17779,59705,ARHGEF40
17804,59427,ARHGEF40
17859,60540,ARHGEF40
17874,60011,ARHGEF40
17933,59141,ARHGEF40
17952,60132,ARHGEF40
17997,60369,ARHGEF40
18003,59965,ARHGEF40
18138,59634,ARHGEF40
18350,58418,ARHGEF40
18350,58418,ARHGEF40
18362,59860,ARHGEF40
18430,59517,ARHGEF40
18430,59517,ARHGEF40
18434,58444,ARHGEF40
18553,58956,ARHGEF40
18722,59104,ARHGEF40
18768,60082,ARHGEF40
18789,58870,ARHGEF40
18817,59854,ARHGEF40
18817,59854,ARHGEF40
18825,58878,ARHGEF40
18858,60245,ARHGEF40
18879,59704,ARHGEF40
18895,59825,ARHGEF40
18895,59825,ARHGEF40
18895,59825,ARHGEF40
18895,59825,ARHGEF40
16820,60654,ARHGEF5
16820,60654,ARHGEF5
16859,59545,ARHGEF5
16732,58411,ARHGEF6
16800,60010,ARHGEF6
16820,60662,ARHGEF6
16882,59908,ARHGEF6
16882,59908,ARHGEF6
16882,59908,ARHGEF6
16911,58462,ARHGEF6
17125,60484,ARHGEF6
17125,60484,ARHGEF6
17125,60484,ARHGEF6
17126,60646,ARHGEF6
17126,60646,ARHGEF6
17378,60589,ARHGEF6
17411,58683,ARHGEF6
17482,59494,ARHGEF6
17694,58492,ARHGEF6
17722,58498,ARHGEF6
17816,60612,ARHGEF6
17816,60612,ARHGEF6
18094,58432,ARHGEF6
18101,59394,ARHGEF6
18101,59394,ARHGEF6
18189,59023,ARHGEF6
18261,59131,ARHGEF6
18290,59485,ARHGEF6
18497,59324,ARHGEF6
18524,60191,ARHGEF6
18558,60039,ARHGEF6
18576,59973,ARHGEF6
18664,60453,ARHGEF6
16688,58763,ARHGEF7
16691,58762,ARHGEF7
16692,60752,ARHGEF7
16711,59901,ARHGEF7
16711,59901,ARHGEF7
16715,59332,ARHGEF7
16725,60196,ARHGEF7
16748,58650,ARHGEF7
16748,58650,ARHGEF7
16752,59452,ARHGEF7
16755,58600,ARHGEF7
16761,58340,ARHGEF7
16761,58340,ARHGEF7
16765,60321,ARHGEF7
16765,60321,ARHGEF7
16767,59471,ARHGEF7
16768,59470,ARHGEF7
16768,59470,ARHGEF7
16773,58410,ARHGEF7
16773,58410,ARHGEF7
16773,58410,ARHGEF7
16775,59344,ARHGEF7
16775,58964,ARHGEF7
16787,59716,ARHGEF7
16791,60455,ARHGEF7
16797,58389,ARHGEF7
16799,59171,ARHGEF7
16804,59100,ARHGEF7
16804,59100,ARHGEF7
16804,60773,ARHGEF7
16813,59725,ARHGEF7
16813,59430,ARHGEF7
16813,59430,ARHGEF7
16816,60184,ARHGEF7
16817,60756,ARHGEF7
16817,60756,ARHGEF7
16822,58958,ARHGEF7
16824,59753,ARHGEF7
16836,60760,ARHGEF7
16838,60386,ARHGEF7
16843,59577,ARHGEF7
16843,59577,ARHGEF7
16843,59577,ARHGEF7
16843,59577,ARHGEF7
16852,60313,ARHGEF7
16861,59017,ARHGEF7
16862,58998,ARHGEF7
16862,58998,ARHGEF7
16862,58998,ARHGEF7
16863,58997,ARHGEF7
16863,58997,ARHGEF7
16871,60778,ARHGEF7
16898,58632,ARHGEF7
16912,59581,ARHGEF7
16912,59581,ARHGEF7
16922,58797,ARHGEF7
16980,60250,ARHGEF7
16988,58907,ARHGEF7
16990,60710,ARHGEF7
17000,58912,ARHGEF7
17006,58864,ARHGEF7
17011,59512,ARHGEF7
17014,59986,ARHGEF7
17017,60562,ARHGEF7
17017,60562,ARHGEF7
17028,59362,ARHGEF7
17032,60719,ARHGEF7
17042,60044,ARHGEF7
17042,60044,ARHGEF7
17045,59533,ARHGEF7
17054,58366,ARHGEF7
17054,58366,ARHGEF7
17055,58705,ARHGEF7
17055,58705,ARHGEF7
17077,59092,ARHGEF7
17078,59435,ARHGEF7
17106,60781,ARHGEF7
17107,58362,ARHGEF7
17113,60042,ARHGEF7
17126,60161,ARHGEF7
17131,59333,ARHGEF7
17144,58394,ARHGEF7
17144,58394,ARHGEF7
17146,60194,ARHGEF7
17162,59656,ARHGEF7
17199,60546,ARHGEF7
17215,59960,ARHGEF7
17226,60597,ARHGEF7
17229,58808,ARHGEF7
17229,58808,ARHGEF7
17229,58808,ARHGEF7
17229,58808,ARHGEF7
17236,58973,ARHGEF7
17236,58973,ARHGEF7
17241,58672,ARHGEF7
17241,58672,ARHGEF7
17251,59569,ARHGEF7
17256,59960,ARHGEF7
17256,59960,ARHGEF7
17257,58686,ARHGEF7
17257,58686,ARHGEF7
17262,60809,ARHGEF7
17262,60809,ARHGEF7
17269,59773,ARHGEF7
17269,59773,ARHGEF7
17288,60791,ARHGEF7
17292,58598,ARHGEF7
17305,58378,ARHGEF7
17305,58377,ARHGEF7
17305,58578,ARHGEF7
17305,58578,ARHGEF7
17305,59945,ARHGEF7
17312,59612,ARHGEF7
17314,60743,ARHGEF7
17336,59138,ARHGEF7
17358,59645,ARHGEF7
17358,59645,ARHGEF7
17358,60142,ARHGEF7
17358,60142,ARHGEF7
17358,60142,ARHGEF7
17369,59521,ARHGEF7
17371,60164,ARHGEF7
17371,60345,ARHGEF7
17372,59006,ARHGEF7
17372,59006,ARHGEF7
17372,59006,ARHGEF7
17400,60172,ARHGEF7
17400,60172,ARHGEF7
17400,60172,ARHGEF7
17407,59966,ARHGEF7
17415,59093,ARHGEF7
17415,59091,ARHGEF7
17418,59093,ARHGEF7
17440,59954,ARHGEF7
17440,60522,ARHGEF7
17440,60522,ARHGEF7
17452,59427,ARHGEF7
17452,59427,ARHGEF7
17479,58602,ARHGEF7
17480,58605,ARHGEF7
17483,59497,ARHGEF7
17490,60713,ARHGEF7
17490,60713,ARHGEF7
17491,59832,ARHGEF7
17517,60674,ARHGEF7
17524,58714,ARHGEF7
17524,58714,ARHGEF7
17528,59435,ARHGEF7
17537,58976,ARHGEF7
17545,59861,ARHGEF7
17549,59977,ARHGEF7
17549,59977,ARHGEF7
17549,59977,ARHGEF7
17555,58762,ARHGEF7
17573,59522,ARHGEF7
17577,60787,ARHGEF7
17604,58725,ARHGEF7
17604,58725,ARHGEF7
17632,59764,ARHGEF7
17640,60031,ARHGEF7
17643,59960,ARHGEF7
17643,60027,ARHGEF7
17656,59190,ARHGEF7
17661,58828,ARHGEF7
17692,59592,ARHGEF7
17694,60428,ARHGEF7
17694,60428,ARHGEF7
17697,59904,ARHGEF7
17697,59904,ARHGEF7
17714,59128,ARHGEF7
17724,58790,ARHGEF7
17732,58372,ARHGEF7
17734,59777,ARHGEF7
17751,59422,ARHGEF7
17752,59423,ARHGEF7
17752,59423,ARHGEF7
17752,59423,ARHGEF7
17764,60477,ARHGEF7
17774,60450,ARHGEF7
17791,60826,ARHGEF7
17793,58623,ARHGEF7
17794,59825,ARHGEF7
17827,59326,ARHGEF7
17830,59645,ARHGEF7
17835,59998,ARHGEF7
17839,59546,ARHGEF7
17861,58838,ARHGEF7
17861,58838,ARHGEF7
17861,60584,ARHGEF7
17869,60625,ARHGEF7
17872,58412,ARHGEF7
17872,58412,ARHGEF7
17876,59510,ARHGEF7
17876,59510,ARHGEF7
17927,60428,ARHGEF7
17927,60428,ARHGEF7
17927,60541,ARHGEF7
17927,60541,ARHGEF7
17927,60541,ARHGEF7
17938,58675,ARHGEF7
17938,58674,ARHGEF7
17938,58674,ARHGEF7
17939,58387,ARHGEF7
17954,59876,ARHGEF7
17972,60622,ARHGEF7
17993,60397,ARHGEF7
17995,60746,ARHGEF7
18008,58620,ARHGEF7
18009,60574,ARHGEF7
18010,60082,ARHGEF7
18012,60141,ARHGEF7
18096,59979,ARHGEF7
18097,58988,ARHGEF7
18099,58437,ARHGEF7
18105,60708,ARHGEF7
18125,60720,ARHGEF7
18127,60362,ARHGEF7
18134,59333,ARHGEF7
18134,59333,ARHGEF7
18134,59333,ARHGEF7
18136,60014,ARHGEF7
18153,60680,ARHGEF7
18156,60568,ARHGEF7
18183,59077,ARHGEF7
18183,59077,ARHGEF7
18183,59077,ARHGEF7
18190,59603,ARHGEF7
18192,59190,ARHGEF7
18195,59504,ARHGEF7
18195,59504,ARHGEF7
18228,58901,ARHGEF7
18251,59453,ARHGEF7
18253,58530,ARHGEF7
18275,58444,ARHGEF7
18277,60101,ARHGEF7
18287,60063,ARHGEF7
18292,58592,ARHGEF7
18304,59672,ARHGEF7
18315,58622,ARHGEF7
18317,60001,ARHGEF7
18373,60511,ARHGEF7
18374,59848,ARHGEF7
18382,59830,ARHGEF7
18387,59342,ARHGEF7
18397,59783,ARHGEF7
18397,59783,ARHGEF7
18413,58687,ARHGEF7
18413,58687,ARHGEF7
18423,58691,ARHGEF7
18423,58691,ARHGEF7
18423,58691,ARHGEF7
18423,58691,ARHGEF7
18423,58691,ARHGEF7
18423,58691,ARHGEF7
18423,58691,ARHGEF7
18423,58691,ARHGEF7
18432,59718,ARHGEF7
18442,60093,ARHGEF7
18442,60093,ARHGEF7
18442,60093,ARHGEF7
18462,59983,ARHGEF7
18462,59983,ARHGEF7
18462,59983,ARHGEF7
18480,60259,ARHGEF7
18490,59757,ARHGEF7
18501,59130,ARHGEF7
18513,58994,ARHGEF7
18517,60802,ARHGEF7
18536,58740,ARHGEF7
18540,59063,ARHGEF7
18540,59063,ARHGEF7
18549,60454,ARHGEF7
18578,59533,ARHGEF7
18583,59612,ARHGEF7
18583,59612,ARHGEF7
18583,59612,ARHGEF7
18583,59612,ARHGEF7
18583,59612,ARHGEF7
18623,59295,ARHGEF7
18623,59295,ARHGEF7
18630,58895,ARHGEF7
18648,60798,ARHGEF7
18659,59174,ARHGEF7
18716,60489,ARHGEF7
18716,60489,ARHGEF7
18737,60136,ARHGEF7
18737,60136,ARHGEF7
18743,60509,ARHGEF7
18743,60509,ARHGEF7
18750,60381,ARHGEF7
18776,59476,ARHGEF7
18779,60189,ARHGEF7
18779,60189,ARHGEF7
18789,59402,ARHGEF7
18794,59818,ARHGEF7
18795,59275,ARHGEF7
18820,59946,ARHGEF7
18820,58400,ARHGEF7
18828,60624,ARHGEF7
18828,60622,ARHGEF7
18848,60374,ARHGEF7
18869,58897,ARHGEF7
18871,60799,ARHGEF7
18882,59722,ARHGEF7
18884,60538,ARHGEF7
18884,60448,ARHGEF7
18893,59452,ARHGEF7
18893,59452,ARHGEF7
16673,58989,ARHGEF9
16720,59184,ARHGEF9
16744,59898,ARHGEF9
16790,58957,ARHGEF9
16824,58803,ARHGEF9
16834,60173,ARHGEF9
16851,58982,ARHGEF9
16858,59354,ARHGEF9
16925,58584,ARHGEF9
16930,60236,ARHGEF9
16932,58487,ARHGEF9
16948,60583,ARHGEF9
16968,58617,ARHGEF9
17008,58860,ARHGEF9
17010,60583,ARHGEF9
17026,59989,ARHGEF9
17133,60733,ARHGEF9
17179,60427,ARHGEF9
17179,60427,ARHGEF9
17200,59813,ARHGEF9
17226,60442,ARHGEF9
17226,60442,ARHGEF9
17262,60074,ARHGEF9
17262,60074,ARHGEF9
17264,59914,ARHGEF9
17297,59080,ARHGEF9
17297,59080,ARHGEF9
17308,59119,ARHGEF9
17360,59153,ARHGEF9
17364,59582,ARHGEF9
17372,59341,ARHGEF9
17386,58561,ARHGEF9
17412,59338,ARHGEF9
17425,60515,ARHGEF9
17450,60627,ARHGEF9
17462,59240,ARHGEF9
17462,59240,ARHGEF9
17486,59493,ARHGEF9
17486,59493,ARHGEF9
17486,59493,ARHGEF9
17502,59042,ARHGEF9
17506,60658,ARHGEF9
17520,59749,ARHGEF9
17520,59749,ARHGEF9
17525,58985,ARHGEF9
17531,60131,ARHGEF9
17540,60591,ARHGEF9
17565,59513,ARHGEF9
17590,58889,ARHGEF9
17604,59486,ARHGEF9
17630,60298,ARHGEF9
17657,59992,ARHGEF9
17670,60062,ARHGEF9
17688,59822,ARHGEF9
17779,59740,ARHGEF9
17783,59319,ARHGEF9
17783,59319,ARHGEF9
17816,60595,ARHGEF9
17843,60635,ARHGEF9
17856,60361,ARHGEF9
17907,60362,ARHGEF9
17907,60362,ARHGEF9
17909,59162,ARHGEF9
17919,60573,ARHGEF9
17964,58432,ARHGEF9
17973,60816,ARHGEF9
17987,58780,ARHGEF9
17987,58780,ARHGEF9
18044,60415,ARHGEF9
18055,59293,ARHGEF9
18063,59995,ARHGEF9
18079,58448,ARHGEF9
18087,58957,ARHGEF9
18135,60360,ARHGEF9
18135,60360,ARHGEF9
18138,58495,ARHGEF9
18138,58495,ARHGEF9
18142,59327,ARHGEF9
18157,58475,ARHGEF9
18157,58475,ARHGEF9
18178,59994,ARHGEF9
18189,59989,ARHGEF9
18213,60796,ARHGEF9
18230,60755,ARHGEF9
18243,59320,ARHGEF9
